grid,category,variant,variant_word,weighted,img_ref,alpha,iou
fine,dog,orig,dog,True,447200,0.69,0.7929306220095694
fine,dog,orig,dog,True,447200,0.7,0.7930411692940698
fine,dog,orig,dog,True,447200,0.71,0.7932469769277692
fine,dog,orig,dog,True,447200,0.72,0.7933599636424522
fine,dog,orig,dog,True,447200,0.73,0.793609413678055
fine,dog,orig,dog,True,447200,0.74,0.7938630058356453
fine,dog,orig,dog,True,447200,0.75,0.793973454501973
fine,dog,orig,dog,True,447200,0.76,0.7941461314968256
fine,dog,orig,dog,True,447200,0.77,0.7943114023026985
fine,dog,orig,dog,True,447200,0.78,0.7945554320146336
fine,dog,orig,dog,True,447200,0.79,0.7948019032589724
fine,dog,orig,dog,True,447200,0.8,0.794928809668974
fine,dog,syn,domestic dog,False,447200,0.5,0.7868626770258461
fine,dog,syn,domestic dog,False,447200,0.51,0.7872106107400225
fine,dog,syn,domestic dog,False,447200,0.52,0.7875516188880244
fine,dog,syn,domestic dog,False,447200,0.53,0.7879618436643487
fine,dog,syn,domestic dog,False,447200,0.54,0.7883977834428446
fine,dog,syn,domestic dog,False,447200,0.55,0.7887165493800565
fine,dog,syn,domestic dog,False,447200,0.56,0.7890976543800862
fine,dog,syn,domestic dog,False,447200,0.57,0.7895788705257237
fine,dog,syn,domestic dog,False,447200,0.58,0.7899051060825445
fine,dog,syn,domestic dog,False,447200,0.59,0.7902426766226307
fine,dog,syn,domestic dog,False,447200,0.6,0.7904706065356036
fine,dog,syn,domestic dog,False,447200,0.61,0.7908270712678888
fine,dog,syn,domestic dog,False,447200,0.62,0.7911103134721226
fine,dog,syn,domestic dog,False,447200,0.63,0.7914099419752348
fine,dog,syn,domestic dog,False,447200,0.64,0.7917065467075038
fine,dog,syn,domestic dog,False,447200,0.65,0.7921776480300546
fine,dog,syn,domestic dog,False,447200,0.66,0.7924363514548239
fine,dog,syn,domestic dog,False,447200,0.67,0.7927140037087994
fine,dog,syn,domestic dog,False,447200,0.68,0.7930683830214863
fine,dog,syn,domestic dog,False,447200,0.69,0.7933794324544193
fine,dog,syn,domestic dog,False,447200,0.7,0.7937478316006078
fine,dog,syn,domestic dog,False,447200,0.71,0.7939941377041335
fine,dog,syn,domestic dog,False,447200,0.72,0.7940543127168321
fine,dog,syn,domestic dog,False,447200,0.73,0.794458269525268
fine,dog,syn,domestic dog,False,447200,0.74,0.7947141096660725
fine,dog,syn,domestic dog,False,447200,0.75,0.794879157693228
fine,dog,syn,domestic dog,False,447200,0.76,0.7951472805149434
fine,dog,syn,domestic dog,False,447200,0.77,0.7954202856937764
fine,dog,syn,domestic dog,False,447200,0.78,0.7955350306278713
fine,dog,syn,domestic dog,False,447200,0.79,0.7956212239038105
fine,dog,syn,domestic dog,False,447200,0.8,0.7957454954416022
fine,dog,syn,domestic dog,True,447200,0.5,0.7870524438272861
fine,dog,syn,domestic dog,True,447200,0.51,0.7874217450114315
fine,dog,syn,domestic dog,True,447200,0.52,0.7878276481149012
fine,dog,syn,domestic dog,True,447200,0.53,0.7882327596524403
fine,dog,syn,domestic dog,True,447200,0.54,0.7886926133371631
fine,dog,syn,domestic dog,True,447200,0.55,0.7890044398702745
fine,dog,syn,domestic dog,True,447200,0.56,0.7894787228950265
fine,dog,syn,domestic dog,True,447200,0.57,0.7898711152064909
fine,dog,syn,domestic dog,True,447200,0.58,0.7902621722846442
fine,dog,syn,domestic dog,True,447200,0.59,0.7905518594744652
fine,dog,syn,domestic dog,True,447200,0.6,0.7907293959988514
fine,dog,syn,domestic dog,True,447200,0.61,0.7910838847078812
fine,dog,syn,domestic dog,True,447200,0.62,0.7913620864987737
fine,dog,syn,domestic dog,True,447200,0.63,0.7915779399449695
fine,dog,syn,domestic dog,True,447200,0.64,0.7920255526844674
fine,dog,syn,domestic dog,True,447200,0.65,0.7923435817681541
fine,dog,syn,domestic dog,True,447200,0.66,0.7926735895104561
fine,dog,syn,domestic dog,True,447200,0.67,0.7930015552099533
fine,dog,syn,domestic dog,True,447200,0.68,0.7933150698041656
fine,dog,syn,domestic dog,True,447200,0.69,0.7937147847307789
fine,dog,syn,domestic dog,True,447200,0.7,0.7940687394575972
fine,dog,syn,domestic dog,True,447200,0.71,0.7942626088620921
fine,dog,syn,domestic dog,True,447200,0.72,0.7944733536694778
fine,dog,syn,domestic dog,True,447200,0.73,0.794693272083453
fine,dog,syn,domestic dog,True,447200,0.74,0.7949656641064293
fine,dog,syn,domestic dog,True,447200,0.75,0.795231315874478
fine,dog,syn,domestic dog,True,447200,0.76,0.7954540016748415
fine,dog,syn,domestic dog,True,447200,0.77,0.7956500412743609
fine,dog,syn,domestic dog,True,447200,0.78,0.795705227898074
fine,dog,syn,domestic dog,True,447200,0.79,0.795908356762577
fine,dog,syn,domestic dog,True,447200,0.8,0.7960255551301685
fine,dog,hypo,Leonberg,False,447200,0.5,0.6971487159457084
fine,dog,hypo,Leonberg,False,447200,0.51,0.7024129013369766
fine,dog,hypo,Leonberg,False,447200,0.52,0.7076343509216815
fine,dog,hypo,Leonberg,False,447200,0.53,0.7127590870873798
fine,dog,hypo,Leonberg,False,447200,0.54,0.7187709320310312
fine,dog,hypo,Leonberg,False,447200,0.55,0.7248816348389139
fine,dog,hypo,Leonberg,False,447200,0.56,0.7294302257687816
fine,dog,hypo,Leonberg,False,447200,0.57,0.733160684758292
fine,dog,hypo,Leonberg,False,447200,0.58,0.7371248025276461
fine,dog,hypo,Leonberg,False,447200,0.59,0.740765483984598
fine,dog,hypo,Leonberg,False,447200,0.6,0.7438272354269344
fine,dog,hypo,Leonberg,False,447200,0.61,0.7465239863143336
fine,dog,hypo,Leonberg,False,447200,0.62,0.7492117772603802
fine,dog,hypo,Leonberg,False,447200,0.63,0.752057401190202
fine,dog,hypo,Leonberg,False,447200,0.64,0.7540127681740542
fine,dog,hypo,Leonberg,False,447200,0.65,0.7564841498559077
fine,dog,hypo,Leonberg,False,447200,0.66,0.7588752920101189
fine,dog,hypo,Leonberg,False,447200,0.67,0.7614628953035398
fine,dog,hypo,Leonberg,False,447200,0.68,0.7639327214906713
fine,dog,hypo,Leonberg,False,447200,0.69,0.7659535895576505
fine,dog,hypo,Leonberg,False,447200,0.7,0.768649053503908
fine,dog,hypo,Leonberg,False,447200,0.71,0.7711563541515722
fine,dog,hypo,Leonberg,False,447200,0.72,0.7729132717725874
fine,dog,hypo,Leonberg,False,447200,0.73,0.7745792362912469
fine,dog,hypo,Leonberg,False,447200,0.74,0.7759941143125927
fine,dog,hypo,Leonberg,False,447200,0.75,0.7774040316358025
fine,dog,hypo,Leonberg,False,447200,0.76,0.778744636744926
fine,dog,hypo,Leonberg,False,447200,0.77,0.7797537290055182
fine,dog,hypo,Leonberg,False,447200,0.78,0.7810091522157996
fine,dog,hypo,Leonberg,False,447200,0.79,0.7821272088208387
fine,dog,hypo,Leonberg,False,447200,0.8,0.7830774414015498
fine,dog,hypo,Leonberg,True,447200,0.5,0.6969253115578503
fine,dog,hypo,Leonberg,True,447200,0.51,0.7023885039523763
fine,dog,hypo,Leonberg,True,447200,0.52,0.7075525754343188
fine,dog,hypo,Leonberg,True,447200,0.53,0.7126058612075794
fine,dog,hypo,Leonberg,True,447200,0.54,0.7184805378282262
fine,dog,hypo,Leonberg,True,447200,0.55,0.7246457958031063
fine,dog,hypo,Leonberg,True,447200,0.56,0.7293828542231846
fine,dog,hypo,Leonberg,True,447200,0.57,0.7332133563559425
fine,dog,hypo,Leonberg,True,447200,0.58,0.7372156328990861
fine,dog,hypo,Leonberg,True,447200,0.59,0.7409045079627312
fine,dog,hypo,Leonberg,True,447200,0.6,0.7437481790812858
fine,dog,hypo,Leonberg,True,447200,0.61,0.7464845124422174
fine,dog,hypo,Leonberg,True,447200,0.62,0.7491996507566938
fine,dog,hypo,Leonberg,True,447200,0.63,0.7518181818181818
fine,dog,hypo,Leonberg,True,447200,0.64,0.7538400038763446
fine,dog,hypo,Leonberg,True,447200,0.65,0.7563358963492159
fine,dog,hypo,Leonberg,True,447200,0.66,0.7587600915043755
fine,dog,hypo,Leonberg,True,447200,0.67,0.7612146140817808
fine,dog,hypo,Leonberg,True,447200,0.68,0.7636638452237001
fine,dog,hypo,Leonberg,True,447200,0.69,0.7656442607497643
fine,dog,hypo,Leonberg,True,447200,0.7,0.7682866427475568
fine,dog,hypo,Leonberg,True,447200,0.71,0.7707457856349321
fine,dog,hypo,Leonberg,True,447200,0.72,0.7728435893102865
fine,dog,hypo,Leonberg,True,447200,0.73,0.7743807535924134
fine,dog,hypo,Leonberg,True,447200,0.74,0.7758171511277289
fine,dog,hypo,Leonberg,True,447200,0.75,0.7773008428083967
fine,dog,hypo,Leonberg,True,447200,0.76,0.7785344100277208
fine,dog,hypo,Leonberg,True,447200,0.77,0.7796050649992169
fine,dog,hypo,Leonberg,True,447200,0.78,0.7807080924855492
fine,dog,hypo,Leonberg,True,447200,0.79,0.7819827627714382
fine,dog,hypo,Leonberg,True,447200,0.8,0.7830455447927321
fine,dog,hyper,domestic animal,False,447200,0.5,0.7555968124992465
fine,dog,hyper,domestic animal,False,447200,0.51,0.7569310511089682
fine,dog,hyper,domestic animal,False,447200,0.52,0.7580684036732628
fine,dog,hyper,domestic animal,False,447200,0.53,0.7592934003301642
fine,dog,hyper,domestic animal,False,447200,0.54,0.7605817077725701
fine,dog,hyper,domestic animal,False,447200,0.55,0.7617148914640904
fine,dog,hyper,domestic animal,False,447200,0.56,0.7628837422167624
fine,dog,hyper,domestic animal,False,447200,0.57,0.7637786742127762
fine,dog,hyper,domestic animal,False,447200,0.58,0.7648149485901419
fine,dog,hyper,domestic animal,False,447200,0.59,0.765827584961537
fine,dog,hyper,domestic animal,False,447200,0.6,0.7667762009653463
fine,dog,hyper,domestic animal,False,447200,0.61,0.767704359754997
fine,dog,hyper,domestic animal,False,447200,0.62,0.768342276872729
fine,dog,hyper,domestic animal,False,447200,0.63,0.7690845663418742
fine,dog,hyper,domestic animal,False,447200,0.64,0.7699135266455795
fine,dog,hyper,domestic animal,False,447200,0.65,0.7707171027318199
fine,dog,hyper,domestic animal,False,447200,0.66,0.7714797494680403
fine,dog,hyper,domestic animal,False,447200,0.67,0.7723672031830366
fine,dog,hyper,domestic animal,False,447200,0.68,0.7731746890210924
fine,dog,hyper,domestic animal,False,447200,0.69,0.7739059383336138
fine,dog,hyper,domestic animal,False,447200,0.7,0.7746795295361438
fine,dog,hyper,domestic animal,False,447200,0.71,0.7754780895637132
fine,dog,hyper,domestic animal,False,447200,0.72,0.7763551413094395
fine,dog,hyper,domestic animal,False,447200,0.73,0.7769465392189827
fine,dog,hyper,domestic animal,False,447200,0.74,0.7776096822995462
fine,dog,hyper,domestic animal,False,447200,0.75,0.7781979256698358
fine,dog,hyper,domestic animal,False,447200,0.76,0.7789433255719053
fine,dog,hyper,domestic animal,False,447200,0.77,0.7794805942922978
fine,dog,hyper,domestic animal,False,447200,0.78,0.7802671210684843
fine,dog,hyper,domestic animal,False,447200,0.79,0.7810467711358019
fine,dog,hyper,domestic animal,False,447200,0.8,0.7815978886756239
fine,dog,hyper,domestic animal,True,447200,0.5,0.7558888058442028
fine,dog,hyper,domestic animal,True,447200,0.51,0.7571564597972688
fine,dog,hyper,domestic animal,True,447200,0.52,0.7581760778926566
fine,dog,hyper,domestic animal,True,447200,0.53,0.7594857397611847
fine,dog,hyper,domestic animal,True,447200,0.54,0.7606799508469267
fine,dog,hyper,domestic animal,True,447200,0.55,0.7618313438768505
fine,dog,hyper,domestic animal,True,447200,0.56,0.7630970445841463
fine,dog,hyper,domestic animal,True,447200,0.57,0.7639317021481553
fine,dog,hyper,domestic animal,True,447200,0.58,0.764907718423809
fine,dog,hyper,domestic animal,True,447200,0.59,0.7658898305084746
fine,dog,hyper,domestic animal,True,447200,0.6,0.7668431820917078
fine,dog,hyper,domestic animal,True,447200,0.61,0.7678090103966114
fine,dog,hyper,domestic animal,True,447200,0.62,0.7685912629185365
fine,dog,hyper,domestic animal,True,447200,0.63,0.7691530439175779
fine,dog,hyper,domestic animal,True,447200,0.64,0.7700919968733089
fine,dog,hyper,domestic animal,True,447200,0.65,0.7710547833197057
fine,dog,hyper,domestic animal,True,447200,0.66,0.771758992113868
fine,dog,hyper,domestic animal,True,447200,0.67,0.7726065268345453
fine,dog,hyper,domestic animal,True,447200,0.68,0.7734576878237563
fine,dog,hyper,domestic animal,True,447200,0.69,0.7741741669570651
fine,dog,hyper,domestic animal,True,447200,0.7,0.7748209909173915
fine,dog,hyper,domestic animal,True,447200,0.71,0.7756315542902447
fine,dog,hyper,domestic animal,True,447200,0.72,0.776467338433638
fine,dog,hyper,domestic animal,True,447200,0.73,0.7771533556684319
fine,dog,hyper,domestic animal,True,447200,0.74,0.7778458139730337
fine,dog,hyper,domestic animal,True,447200,0.75,0.7784500144050706
fine,dog,hyper,domestic animal,True,447200,0.76,0.779003336613937
fine,dog,hyper,domestic animal,True,447200,0.77,0.7798406259750859
fine,dog,hyper,domestic animal,True,447200,0.78,0.7804977560179519
fine,dog,hyper,domestic animal,True,447200,0.79,0.7811570208273346
fine,dog,hyper,domestic animal,True,447200,0.8,0.7817350831314028
fine,dog,orig,dog,False,117525,0.5,0.8250355618776671
fine,dog,orig,dog,False,117525,0.51,0.824846316175796
fine,dog,orig,dog,False,117525,0.52,0.8246193359016695
fine,dog,orig,dog,False,117525,0.53,0.8246193359016695
fine,dog,orig,dog,False,117525,0.54,0.8246193359016695
fine,dog,orig,dog,False,117525,0.55,0.8246193359016695
fine,dog,orig,dog,False,117525,0.56,0.8245815180004586
fine,dog,orig,dog,False,117525,0.57,0.824468085106383
fine,dog,orig,dog,False,117525,0.58,0.8243546834166247
fine,dog,orig,dog,False,117525,0.59,0.8243168897854392
fine,dog,orig,dog,False,117525,0.6,0.8242115878254492
fine,dog,orig,dog,False,117525,0.61,0.8241279735985699
fine,dog,orig,dog,False,117525,0.62,0.8240604949587534
fine,dog,orig,dog,False,117525,0.63,0.8239013884433855
fine,dog,orig,dog,False,117525,0.64,0.8238258877434135
fine,dog,orig,dog,False,117525,0.65,0.8237126626351475
fine,dog,orig,dog,False,117525,0.66,0.8236371965185525
fine,dog,orig,dog,False,117525,0.67,0.8235617442286551
fine,dog,orig,dog,False,117525,0.68,0.8235240232675308
fine,dog,orig,dog,False,117525,0.69,0.8234108811137572
fine,dog,orig,dog,False,117525,0.7,0.8233731739707836
fine,dog,orig,dog,False,117525,0.71,0.8233731739707836
fine,dog,orig,dog,False,117525,0.72,0.8233354702811613
fine,dog,orig,dog,False,117525,0.73,0.823222379927659
fine,dog,orig,dog,False,117525,0.74,0.8231470036167193
fine,dog,orig,dog,False,117525,0.75,0.823071641107805
fine,dog,orig,dog,False,117525,0.76,0.8229962923971255
fine,dog,orig,dog,False,117525,0.77,0.8229586232149396
fine,dog,orig,dog,False,117525,0.78,0.8228079809628409
fine,dog,orig,dog,False,117525,0.79,0.8227326805161527
fine,dog,orig,dog,False,117525,0.8,0.8225068618481244
fine,dog,orig,dog,True,117525,0.5,0.8250355618776671
fine,dog,orig,dog,True,117525,0.51,0.824846316175796
fine,dog,orig,dog,True,117525,0.52,0.8246193359016695
fine,dog,orig,dog,True,117525,0.53,0.8246193359016695
fine,dog,orig,dog,True,117525,0.54,0.8246193359016695
fine,dog,orig,dog,True,117525,0.55,0.8246193359016695
fine,dog,orig,dog,True,117525,0.56,0.8245815180004586
fine,dog,orig,dog,True,117525,0.57,0.824468085106383
fine,dog,orig,dog,True,117525,0.58,0.8243546834166247
fine,dog,orig,dog,True,117525,0.59,0.8243168897854392
fine,dog,orig,dog,True,117525,0.6,0.8242115878254492
fine,dog,orig,dog,True,117525,0.61,0.8241279735985699
fine,dog,orig,dog,True,117525,0.62,0.8240604949587534
fine,dog,orig,dog,True,117525,0.63,0.8239013884433855
fine,dog,orig,dog,True,117525,0.64,0.8238258877434135
fine,dog,orig,dog,True,117525,0.65,0.8237126626351475
fine,dog,orig,dog,True,117525,0.66,0.8236371965185525
fine,dog,orig,dog,True,117525,0.67,0.8235617442286551
fine,dog,orig,dog,True,117525,0.68,0.8234863057616562
fine,dog,orig,dog,True,117525,0.69,0.8234108811137572
fine,dog,orig,dog,True,117525,0.7,0.8233731739707836
fine,dog,orig,dog,True,117525,0.71,0.8233731739707836
fine,dog,orig,dog,True,117525,0.72,0.8233354702811613
fine,dog,orig,dog,True,117525,0.73,0.823222379927659
fine,dog,orig,dog,True,117525,0.74,0.8231470036167193
fine,dog,orig,dog,True,117525,0.75,0.823071641107805
fine,dog,orig,dog,True,117525,0.76,0.8229962923971255
fine,dog,orig,dog,True,117525,0.77,0.8229586232149396
fine,dog,orig,dog,True,117525,0.78,0.8228079809628409
fine,dog,orig,dog,True,117525,0.79,0.822770329016611
fine,dog,orig,dog,True,117525,0.8,0.8224611161939616
fine,dog,syn,domestic dog,False,117525,0.5,0.821892138939671
fine,dog,syn,domestic dog,False,117525,0.51,0.8220424209179009
fine,dog,syn,domestic dog,False,117525,0.52,0.822117582518058
fine,dog,syn,domestic dog,False,117525,0.53,0.8221551684725461
fine,dog,syn,domestic dog,False,117525,0.54,0.8223807563909087
fine,dog,syn,domestic dog,False,117525,0.55,0.8224935967800951
fine,dog,syn,domestic dog,False,117525,0.56,0.8226817329246534
fine,dog,syn,domestic dog,False,117525,0.57,0.8228699551569507
fine,dog,syn,domestic dog,False,117525,0.58,0.8229452681676734
fine,dog,syn,domestic dog,False,117525,0.59,0.823020594965675
fine,dog,syn,domestic dog,False,117525,0.6,0.8230959355547418
fine,dog,syn,domestic dog,False,117525,0.61,0.8231255149684152
fine,dog,syn,domestic dog,False,117525,0.62,0.8232681653770432
fine,dog,syn,domestic dog,False,117525,0.63,0.8234647616430828
fine,dog,syn,domestic dog,False,117525,0.64,0.8234566770470783
fine,dog,syn,domestic dog,False,117525,0.65,0.8235321058898964
fine,dog,syn,domestic dog,False,117525,0.66,0.8235240232675308
fine,dog,syn,domestic dog,False,117525,0.67,0.8235994686455042
fine,dog,syn,domestic dog,False,117525,0.68,0.8237126626351475
fine,dog,syn,domestic dog,False,117525,0.69,0.8237881425822413
fine,dog,syn,domestic dog,False,117525,0.7,0.8239391439831363
fine,dog,syn,domestic dog,False,117525,0.71,0.8240146654445463
fine,dog,syn,domestic dog,False,117525,0.72,0.8242035296814119
fine,dog,syn,domestic dog,False,117525,0.73,0.8242413129183094
fine,dog,syn,domestic dog,False,117525,0.74,0.8243168897854392
fine,dog,syn,domestic dog,False,117525,0.75,0.8242629865664114
fine,dog,syn,domestic dog,False,117525,0.76,0.82441417893337
fine,dog,syn,domestic dog,False,117525,0.77,0.824527609612915
fine,dog,syn,domestic dog,False,117525,0.78,0.8246032474084947
fine,dog,syn,domestic dog,False,117525,0.79,0.8247545646389577
fine,dog,syn,domestic dog,False,117525,0.8,0.824943789290139
fine,dog,syn,domestic dog,True,117525,0.5,0.8217419118991044
fine,dog,syn,domestic dog,True,117525,0.51,0.8219672730596946
fine,dog,syn,domestic dog,True,117525,0.52,0.822117582518058
fine,dog,syn,domestic dog,True,117525,0.53,0.822117582518058
fine,dog,syn,domestic dog,True,117525,0.54,0.822305546664228
fine,dog,syn,domestic dog,True,117525,0.55,0.822455979876515
fine,dog,syn,domestic dog,True,117525,0.56,0.8226817329246534
fine,dog,syn,domestic dog,True,117525,0.57,0.8228699551569507
fine,dog,syn,domestic dog,True,117525,0.58,0.8229452681676734
fine,dog,syn,domestic dog,True,117525,0.59,0.823020594965675
fine,dog,syn,domestic dog,True,117525,0.6,0.8230501647748077
fine,dog,syn,domestic dog,True,117525,0.61,0.8231255149684152
fine,dog,syn,domestic dog,True,117525,0.62,0.8232681653770432
fine,dog,syn,domestic dog,True,117525,0.63,0.8233058608058608
fine,dog,syn,domestic dog,True,117525,0.64,0.8233812620203316
fine,dog,syn,domestic dog,True,117525,0.65,0.8234485917105564
fine,dog,syn,domestic dog,True,117525,0.66,0.8234863057616562
fine,dog,syn,domestic dog,True,117525,0.67,0.8236371965185525
fine,dog,syn,domestic dog,True,117525,0.68,0.8236749278482752
fine,dog,syn,domestic dog,True,117525,0.69,0.8237504008796445
fine,dog,syn,domestic dog,True,117525,0.7,0.8238636363636364
fine,dog,syn,domestic dog,True,117525,0.71,0.8240146654445463
fine,dog,syn,domestic dog,True,117525,0.72,0.8240902007516729
fine,dog,syn,domestic dog,True,117525,0.73,0.8242035296814119
fine,dog,syn,domestic dog,True,117525,0.74,0.8241496286788301
fine,dog,syn,domestic dog,True,117525,0.75,0.8242251971391894
fine,dog,syn,domestic dog,True,117525,0.76,0.8243385758173232
fine,dog,syn,domestic dog,True,117525,0.77,0.8244519856920114
fine,dog,syn,domestic dog,True,117525,0.78,0.8245654267761318
fine,dog,syn,domestic dog,True,117525,0.79,0.8246410715104812
fine,dog,syn,domestic dog,True,117525,0.8,0.824943789290139
fine,dog,hypo,Leonberg,False,117525,0.5,0.8393610044036354
fine,dog,hypo,Leonberg,False,117525,0.51,0.8384802545386487
fine,dog,hypo,Leonberg,False,117525,0.52,0.8379149135109865
fine,dog,hypo,Leonberg,False,117525,0.53,0.8374526935476335
fine,dog,hypo,Leonberg,False,117525,0.54,0.8368109041684171
fine,dog,hypo,Leonberg,False,117525,0.55,0.8361160339520567
fine,dog,hypo,Leonberg,False,117525,0.56,0.8353133007221057
fine,dog,hypo,Leonberg,False,117525,0.57,0.8345434236246858
fine,dog,hypo,Leonberg,False,117525,0.58,0.8339455940478958
fine,dog,hypo,Leonberg,False,117525,0.59,0.8334185214441708
fine,dog,hypo,Leonberg,False,117525,0.6,0.8328844725111442
fine,dog,hypo,Leonberg,False,117525,0.61,0.8323897911832947
fine,dog,hypo,Leonberg,False,117525,0.62,0.8318957521795586
fine,dog,hypo,Leonberg,False,117525,0.63,0.831448697747706
fine,dog,hypo,Leonberg,False,117525,0.64,0.830917426943917
fine,dog,hypo,Leonberg,False,117525,0.65,0.830502198565147
fine,dog,hypo,Leonberg,False,117525,0.66,0.8300106387899533
fine,dog,hypo,Leonberg,False,117525,0.67,0.8296652487516183
fine,dog,hypo,Leonberg,False,117525,0.68,0.8294892535243817
fine,dog,hypo,Leonberg,False,117525,0.69,0.8291905377933838
fine,dog,hypo,Leonberg,False,117525,0.7,0.8289607390300231
fine,dog,hypo,Leonberg,False,117525,0.71,0.8286545387385723
fine,dog,hypo,Leonberg,False,117525,0.72,0.8281574454339902
fine,dog,hypo,Leonberg,False,117525,0.73,0.8277834148141315
fine,dog,hypo,Leonberg,False,117525,0.74,0.8272873934086195
fine,dog,hypo,Leonberg,False,117525,0.75,0.8270364909694066
fine,dog,hypo,Leonberg,False,117525,0.76,0.8266795597918681
fine,dog,hypo,Leonberg,False,117525,0.77,0.8265273237880392
fine,dog,hypo,Leonberg,False,117525,0.78,0.8263530927835051
fine,dog,hypo,Leonberg,False,117525,0.79,0.8259589734155092
fine,dog,hypo,Leonberg,False,117525,0.8,0.8258230641898106
fine,dog,hypo,Leonberg,True,117525,0.5,0.8395651766469872
fine,dog,hypo,Leonberg,True,117525,0.51,0.838691562543872
fine,dog,hypo,Leonberg,True,117525,0.52,0.8380792069949035
fine,dog,hypo,Leonberg,True,117525,0.53,0.8376635514018692
fine,dog,hypo,Leonberg,True,117525,0.54,0.8369281045751634
fine,dog,hypo,Leonberg,True,117525,0.55,0.8361940298507463
fine,dog,hypo,Leonberg,True,117525,0.56,0.8354300624359333
fine,dog,hypo,Leonberg,True,117525,0.57,0.83474536821525
fine,dog,hypo,Leonberg,True,117525,0.58,0.8341549623290857
fine,dog,hypo,Leonberg,True,117525,0.59,0.8336199284286843
fine,dog,hypo,Leonberg,True,117525,0.6,0.8331165815141662
fine,dog,hypo,Leonberg,True,117525,0.61,0.8326989137498839
fine,dog,hypo,Leonberg,True,117525,0.62,0.8319729153139783
fine,dog,hypo,Leonberg,True,117525,0.63,0.8317570700046361
fine,dog,hypo,Leonberg,True,117525,0.64,0.831186880385435
fine,dog,hypo,Leonberg,True,117525,0.65,0.8306944444444444
fine,dog,hypo,Leonberg,True,117525,0.66,0.830279474366093
fine,dog,hypo,Leonberg,True,117525,0.67,0.829980111928218
fine,dog,hypo,Leonberg,True,117525,0.68,0.8296042899408284
fine,dog,hypo,Leonberg,True,117525,0.69,0.8293438077634011
fine,dog,hypo,Leonberg,True,117525,0.7,0.82899902997829
fine,dog,hypo,Leonberg,True,117525,0.71,0.8287693373354883
fine,dog,hypo,Leonberg,True,117525,0.72,0.8283867989845373
fine,dog,hypo,Leonberg,True,117525,0.73,0.828088954507705
fine,dog,hypo,Leonberg,True,117525,0.74,0.8275544079675397
fine,dog,hypo,Leonberg,True,117525,0.75,0.8271127085061285
fine,dog,hypo,Leonberg,True,117525,0.76,0.8270603952642005
fine,dog,hypo,Leonberg,True,117525,0.77,0.8266795597918681
fine,dog,hypo,Leonberg,True,117525,0.78,0.826505247652366
fine,dog,hypo,Leonberg,True,117525,0.79,0.8264150943396227
fine,dog,hypo,Leonberg,True,117525,0.8,0.8260129696913949
fine,dog,hyper,domestic animal,False,117525,0.5,0.8223777503316408
fine,dog,hyper,domestic animal,False,117525,0.51,0.8223025202396743
fine,dog,hyper,domestic animal,False,117525,0.52,0.8224529941900361
fine,dog,hyper,domestic animal,False,117525,0.53,0.8223777503316408
fine,dog,hyper,domestic animal,False,117525,0.54,0.8223777503316408
fine,dog,hyper,domestic animal,False,117525,0.55,0.822385875034306
fine,dog,hyper,domestic animal,False,117525,0.56,0.822385875034306
fine,dog,hyper,domestic animal,False,117525,0.57,0.8224234938932345
fine,dog,hyper,domestic animal,False,117525,0.58,0.8224234938932345
fine,dog,hyper,domestic animal,False,117525,0.59,0.8224234938932345
fine,dog,hyper,domestic animal,False,117525,0.6,0.8224234938932345
fine,dog,hyper,domestic animal,False,117525,0.61,0.8223563849249909
fine,dog,hyper,domestic animal,False,117525,0.62,0.8222811671087533
fine,dog,hyper,domestic animal,False,117525,0.63,0.8221683661804381
fine,dog,hyper,domestic animal,False,117525,0.64,0.8221683661804381
fine,dog,hyper,domestic animal,False,117525,0.65,0.822214093008368
fine,dog,hyper,domestic animal,False,117525,0.66,0.8222892943705127
fine,dog,hyper,domestic animal,False,117525,0.67,0.8222892943705127
fine,dog,hyper,domestic animal,False,117525,0.68,0.8223563849249909
fine,dog,hyper,domestic animal,False,117525,0.69,0.8224316165035221
fine,dog,hyper,domestic animal,False,117525,0.7,0.8224316165035221
fine,dog,hyper,domestic animal,False,117525,0.71,0.8225068618481244
fine,dog,hyper,domestic animal,False,117525,0.72,0.8225821209625767
fine,dog,hyper,domestic animal,False,117525,0.73,0.8227326805161527
fine,dog,hyper,domestic animal,False,117525,0.74,0.822770329016611
fine,dog,hyper,domestic animal,False,117525,0.75,0.8228537433644517
fine,dog,hyper,domestic animal,False,117525,0.76,0.822778438729752
fine,dog,hyper,domestic animal,False,117525,0.77,0.8228160893241202
fine,dog,hyper,domestic animal,False,117525,0.78,0.8228914008512196
fine,dog,hyper,domestic animal,False,117525,0.79,0.8228914008512196
fine,dog,hyper,domestic animal,False,117525,0.8,0.8228914008512196
fine,dog,hyper,domestic animal,True,117525,0.5,0.8221521013399186
fine,dog,hyper,domestic animal,True,117525,0.51,0.8221897009055155
fine,dog,hyper,domestic animal,True,117525,0.52,0.8221521013399186
fine,dog,hyper,domestic animal,True,117525,0.53,0.8220769125245782
fine,dog,hyper,domestic animal,True,117525,0.54,0.8221145052130968
fine,dog,hyper,domestic animal,True,117525,0.55,0.8220017374605643
fine,dog,hyper,domestic animal,True,117525,0.56,0.8221226393525081
fine,dog,hyper,domestic animal,True,117525,0.57,0.822047460106991
fine,dog,hyper,domestic animal,True,117525,0.58,0.8220850480109739
fine,dog,hyper,domestic animal,True,117525,0.59,0.8220850480109739
